,CRASH TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,distance,severity,polar sentiment,neutral sentiment,target
214,1100,40.71642,-73.90618,0,0,0,0,0,0,0,0,4367285,725,15.0,0.04654847412109375,0.9326552734375,1
215,5,40.661118,-73.958115,0,0,0,0,0,0,0,0,4366726,230,28.0,0.09368195791244507,0.8693809375762939,1
216,1120,40.68083,-73.82719399999999,1,0,1,0,0,0,0,0,4369375,1734,2.0,0.05135,0.841,1
217,1050,40.656273,-73.90731,0,0,0,0,0,0,0,0,4373519,533,13.0,0.056515087890625,0.936730712890625,1
218,9,40.63132,-74.155464,0,0,0,0,0,0,0,0,4366506,240,17.0,0.008374884033203125,0.9883172607421876,1
219,840,40.7499,-73.80448,1,0,0,0,0,0,1,0,4368654,587,8.0,0.00080234375,0.997515625,1
220,1430,40.820305,-73.89083000000001,1,0,0,0,0,0,1,0,4366823,216,15.0,0.053085742187499986,0.9270929565429687,1
221,1400,40.742443,-73.980515,0,0,0,0,0,0,0,0,4366577,290,80.0,0.07338527176985085,0.8722606667936329,1
222,1754,40.807167,-73.91726,0,0,0,0,0,0,0,0,4368519,741,28.0,0.2469523506164551,0.8569977264404298,1
223,1925,40.698544,-73.96236,0,0,0,0,0,0,0,0,4365982,282,36.0,0.061212959304952526,0.8725675263115844,1
224,1615,40.584557000000004,-73.950874,0,0,0,0,0,0,0,0,4371224,295,12.0,0.061379296875,0.94079296875,1
225,2013,40.846153,-73.932335,0,0,0,0,0,0,0,0,4364471,71,41.0,5.1713580225714396e-05,0.9999324950968758,1
226,600,40.76635,-73.88756,0,0,0,0,0,0,0,0,4364595,190,6.0,0.07721875,0.859125,1
227,1920,40.789947999999995,-73.94293,0,0,0,0,0,0,0,0,4366183,478,30.0,0.252666718730703,0.8497939214520156,1
228,1700,40.870865,-73.83538,0,0,0,0,0,0,0,0,4367681,835,4.0,0.025675,0.94725,1
229,1609,40.608494,-73.97593,2,0,0,0,0,0,2,0,4363982,547,23.0,0.004685562133789061,0.9940665071010588,1
230,1359,40.68325,-73.81869,1,0,0,0,0,0,1,0,4372102,1518,7.0,0.0048140625,0.992453125,1
231,820,40.67445,-73.87246,0,0,0,0,0,0,0,0,4366911,180,12.0,0.100694140625,0.814498046875,1
232,1235,40.809338000000004,-73.95922,0,0,0,0,0,0,0,0,4364169,306,21.0,0.05496622753143311,0.9403561115264892,1
233,950,40.737286,-73.86362,0,0,0,0,0,0,0,0,4371455,1656,2.0,0.1027,0.851,1
234,1045,40.67816,-73.89748399999999,0,0,0,0,0,0,0,0,4367669,300,22.0,0.08960549926757813,0.8958249282836914,1
235,855,40.698772,-73.92233,1,0,0,0,1,0,0,0,4373027,462,22.0,0.0017134524822235108,0.998077411174774,1
236,900,40.81094,-73.94318,0,0,0,0,0,0,0,0,4368922,6,45.0,0.0055294636820546654,0.9928403901151014,1
237,1540,40.74425,-73.7334,1,0,0,0,0,0,1,0,4368182,983,7.0,0.099490625,0.89965625,1
238,1725,40.65473,-73.90692,0,0,0,0,0,0,0,0,4367600,374,10.0,0.061379296875,0.930400390625,1
239,2315,40.60307,-74.01666999999999,1,0,0,0,0,0,1,0,4365567,1446,2.0,0.0,1.0,1
240,1422,40.62877,-73.91825,1,0,0,0,0,0,1,0,4365081,91,4.0,0.025675,0.96625,1
241,1300,40.742104,-73.80542,0,0,0,0,0,0,0,0,4371561,222,5.0,0.00641875,0.980125,1
242,1400,40.731421999999995,-73.716995,1,0,0,0,0,0,1,0,4370945,519,4.0,0.077025,0.90175,1
243,1130,40.645255999999996,-73.874954,2,0,0,0,0,0,2,0,4367063,656,2.0,0.1027,0.89,1
244,1340,40.642540000000004,-73.95852,0,0,0,0,0,0,0,0,4371733,635,17.0,0.09408734130859377,0.8935509643554688,1
245,1944,40.851653999999996,-73.91566,0,0,0,0,0,0,0,0,4368884,461,44.0,0.015691557038764948,0.9906048761815872,1
246,1050,40.781113,-73.82109,0,0,0,0,0,0,0,0,4364823,1052,41.0,0.034778532632609584,0.9395389333816638,1
247,1810,40.726814000000005,-73.83846,0,0,0,0,0,0,0,0,4370172,856,10.0,0.05776875,0.830765625,1
248,730,40.764915,-73.95517,0,0,0,0,0,0,0,0,4364083,437,41.0,0.10069769220937287,0.8734137709789921,1
249,1700,40.70935,-73.89425,0,0,0,0,0,0,0,0,4367267,268,11.0,0.1012958984375,0.853201171875,1
250,2243,40.583626,-73.98406999999999,0,0,0,0,0,0,0,0,4371695,382,18.0,0.06308427734375,0.9330623703002928,1
251,900,40.58956,-73.95952,0,0,0,0,0,0,0,0,4369159,273,12.0,0.092670703125,0.89830078125,1
252,246,40.84519,-73.9112,2,0,0,0,0,0,2,0,4366443,472,23.0,0.03409199562072754,0.9780433464050292,1
253,1122,40.59323,-73.97476,0,0,0,0,0,0,0,0,4370922,712,26.0,0.05572919845581055,0.9457936892211436,1
254,2149,40.674026,-73.73447,1,0,0,0,0,0,1,0,4370988,1548,3.0,0.077025,0.92025,1
255,1845,40.62356,-73.927376,1,0,0,0,0,0,1,0,4373971,1091,3.0,0.1027,0.865,1
256,1800,40.66496,-73.82226,1,0,0,0,0,0,1,0,4369391,101,6.0,0.03209375,0.925375,1
257,130,40.76657,-73.8174,1,0,0,0,0,0,1,0,4367644,901,7.0,0.0304890625,0.9103125,1
258,1710,40.645472999999996,-74.09286999999999,0,0,0,0,0,0,0,0,4371820,32,16.0,0.009756625366210938,0.9872242126464844,1
259,1328,40.76727,-73.82905,0,0,0,0,0,0,0,0,4363872,382,7.0,0.035303125,0.9001250000000001,1
260,1930,40.663567,-73.98346,0,0,0,0,0,0,0,0,4369333,912,21.0,0.06971179618835449,0.8962131662368774,1
261,5,40.861862,-73.91282,0,0,0,0,0,0,0,0,4370125,353,39.0,0.12352917256410108,0.9269261869650764,1
262,2245,40.65806,-73.93496999999999,0,0,0,0,0,0,0,0,4368201,193,14.0,0.0086251953125,0.990490234375,1
263,2219,40.751940000000005,-73.832306,2,0,0,0,0,0,2,0,4368791,846,10.0,0.0369078125,0.8964375,1
264,1824,40.75713,-73.97825,1,0,0,0,0,0,1,0,4368619,276,80.0,0.07343489786814386,0.8716456070272925,1
265,2030,40.632603,-73.96958000000001,2,0,2,0,0,0,0,0,4367932,213,21.0,0.0504436414718628,0.930897123336792,1
266,1820,40.83801,-73.87329,0,0,0,0,0,0,0,0,4367749,367,14.0,0.1027,0.8778383789062499,1
267,40,40.749359999999996,-73.71643,0,0,0,0,0,0,0,0,4371428,887,6.0,0.1027,0.8756875,1
268,1848,40.608776,-74.09113,1,0,0,0,0,0,1,0,4370211,200,30.0,0.08058966164812445,0.8583738300651311,1
269,830,40.601795,-73.97256999999999,1,0,1,0,0,0,0,0,4365829,206,18.0,0.0082992431640625,0.9892230758666992,1
270,1932,40.695705,-73.94637,1,0,1,0,0,0,0,0,4365512,827,52.0,0.018517525703922053,0.9771405244966422,1
271,1218,40.700634,-73.82287600000001,0,0,0,0,0,0,0,0,4367243,1073,5.0,0.0385125,0.939625,1
272,1807,40.834198,-73.87943,0,0,0,0,0,0,0,0,4369900,866,16.0,0.1048369140625,0.8756231689453124,1
273,1130,40.893390000000004,-73.857376,0,0,0,0,0,0,0,0,4366970,1216,2.0,0.1027,0.7665,1
274,1820,40.67666,-73.97907,0,0,0,0,0,0,0,0,4367522,426,60.0,0.060526476722787236,0.9047149838790972,1
275,2230,40.80988,-73.90308,3,0,0,0,0,0,3,0,4366744,526,10.0,0.0334203125,0.965474609375,1
276,2058,40.68723,-73.941795,0,0,0,0,0,0,0,0,4365588,289,48.0,0.013856169057612056,0.9830396555762272,1
277,1614,40.683037,-73.96478,0,0,0,0,0,0,0,0,4364508,15,57.0,0.07643222795594384,0.8851431104297303,1
278,1308,40.82857,-73.90841,0,0,0,0,0,0,0,0,4365257,820,16.0,0.019015734863281248,0.9843763427734376,1
279,1827,40.693226,-73.73404000000001,0,0,0,0,0,0,0,0,4367339,855,1.0,0.1027,0.851,1
280,800,40.66401,-73.99771,0,0,0,0,0,0,0,0,4368784,267,25.0,0.05481198055148125,0.9108915964961052,1
281,1730,40.851467,-73.89556999999999,0,0,0,0,0,0,0,0,4365034,484,17.0,0.2742152862548828,0.8224897155761719,1
282,1907,40.766304,-73.89286,1,0,0,0,0,0,1,0,4369580,518,8.0,0.08186328125,0.88815625,1
283,1255,40.646015000000006,-74.00579,1,0,1,0,0,0,0,0,4365129,345,22.0,0.06763365612030027,0.8943149957656858,1
284,1615,40.787659999999995,-73.84787,0,0,0,0,0,0,0,0,4370939,410,10.0,0.0898625,0.7793749999999999,1
285,628,40.802467,-73.958694,1,0,1,0,0,0,0,0,4371667,505,26.0,0.08487320026755332,0.8807606335282325,1
286,1024,40.738116999999995,-73.7973,0,0,0,0,0,0,0,0,4366589,246,6.0,0.0,1.0,1
287,800,40.800343,-73.9142,0,0,0,0,0,0,0,0,4367103,608,17.0,0.2471505859375,0.8567968750000001,1
288,1235,40.772372999999995,-73.96079,1,0,0,0,0,0,1,0,4370214,313,46.0,0.10263754418771262,0.8618252927164598,1
289,1429,40.650734,-73.8976,2,0,0,0,0,0,2,0,4366204,763,8.0,0.073815625,0.914546875,1
290,0,40.63063,-74.00923,0,0,0,0,0,0,0,0,4364357,1575,6.0,0.162846875,0.8331562499999999,1
291,2318,40.855614,-73.90352,0,0,0,0,0,0,0,0,4365268,367,20.0,0.2734107877731323,0.8235470333099365,1
292,1435,40.69773,-73.81409000000001,0,0,0,0,0,0,0,0,4363723,148,13.0,0.00090263671875,0.998556640625,1
293,330,40.617336,-74.145065,0,0,0,0,0,0,0,0,4373839,508,23.0,0.027625015640258783,0.9336255559921264,1
294,834,40.76121,-73.86034000000001,0,0,0,0,0,0,0,0,4372505,227,5.0,0.05135,0.8726875000000001,1
295,1430,40.638542,-73.92604,2,0,0,0,0,0,2,0,4366005,817,3.0,0.05135,0.9325,1
296,615,40.63058,-74.13162,0,0,0,0,0,0,0,0,4366119,30,24.0,0.005299511408805847,0.9905680015087128,1
297,2015,40.729923,-73.91208,3,0,0,0,0,0,3,0,4371184,67,9.0,0.04252421875,0.9354921875,1
298,1600,40.655563,-73.87974,0,0,0,0,0,0,0,0,4365753,529,7.0,0.1027,0.8444375,1
299,538,40.822613,-73.88705999999999,0,0,0,0,0,0,0,0,4367130,21,14.0,0.053286328125,0.9268577880859374,1
300,2118,40.856106,-73.89567,0,0,0,0,0,0,0,0,4370635,313,18.0,0.2740977554321289,0.8227311706542969,1
301,1550,40.698505,-73.80086,0,0,0,0,0,0,0,0,4365901,397,18.0,5.95489501953125e-05,0.999902587890625,1
302,1550,40.642540000000004,-73.87652,0,0,0,0,0,0,0,0,4371645,819,2.0,0.1027,0.89,1
303,1610,40.677917,-73.93861,0,0,0,0,0,0,0,0,4368421,547,45.0,0.0006307587199669968,0.999225801972664,1
304,2020,40.665634000000004,-73.758156,0,0,0,0,0,0,0,0,4372364,614,6.0,0.012806249999999998,0.9135625,1
305,1915,40.541553,-74.20989,1,0,0,0,0,0,1,0,4372316,382,11.0,0.08607890625,0.9060703125,1
306,2215,40.70715,-73.79299,0,0,0,0,0,0,0,0,4368376,227,15.0,0.00184288330078125,0.9980955810546874,1
307,2045,40.858387,-73.90279,1,0,0,0,0,0,1,0,4366414,226,20.0,0.2733951169967651,0.8235671443939209,1
308,1400,40.720620000000004,-73.81376999999999,0,0,0,0,0,0,0,0,4366305,924,3.0,0.05135,0.9515,1
309,30,40.805073,-73.92331,0,0,0,0,0,0,0,0,4369448,218,34.0,0.2485548100235872,0.8556717575835064,1
310,2100,40.67122,-73.88276,0,0,0,0,0,0,0,0,4365738,479,24.0,0.07657270221710205,0.9007545943260192,1
311,1818,40.672825,-73.93908,1,0,1,0,0,0,0,0,4368419,740,43.0,0.0025388035985874696,0.9968796225711364,1
312,1141,40.57951,-74.09433,0,0,0,0,0,0,0,0,4369190,491,14.0,0.0682744384765625,0.872185791015625,1
313,1730,40.709946,-73.955505,1,0,0,0,1,0,0,0,4366034,302,33.0,0.07470367538612335,0.8627877062172629,1
314,1240,40.652313,-73.95602,0,0,0,0,0,0,0,0,4366607,309,21.0,0.08610308074951173,0.8756057357788085,1
315,0,40.812855,-73.90725,1,0,0,0,1,0,0,0,4367891,16,14.0,0.0096896484375,0.9919697265625,1
316,1156,40.63948,-74.01617399999999,0,0,0,0,0,0,0,0,4368785,563,18.0,0.040049826049804685,0.9479891510009766,1
317,1810,40.82304,-73.88193000000001,0,0,0,0,0,0,0,0,4364812,241,15.0,0.053286328125,0.9268527221679688,1
318,2230,40.652640000000005,-73.949776,0,0,0,0,0,0,0,0,4365336,212,17.0,0.03631859130859375,0.95941455078125,1
319,830,40.846313,-73.893036,0,0,0,0,0,0,0,0,4366100,210,16.0,0.2806183654785156,0.8147225952148438,1
320,113,40.6217,-74.12403,0,0,0,0,0,0,0,0,4366109,211,28.0,0.0014625987432897091,0.9981992366537452,1
321,800,40.69193,-73.91031,0,0,0,0,0,0,0,0,4368153,259,21.0,0.08522463579177858,0.8979388513565063,1
322,110,40.7662,-73.812996,2,0,0,0,0,0,2,0,4367415,459,7.0,0.016046875,0.952671875,1
323,2037,40.661884,-73.87801999999999,0,0,0,0,0,0,0,0,4369311,624,10.0,0.1010953125,0.845,1
324,1345,40.743225,-74.00864399999999,0,0,0,0,0,0,0,0,4372796,297,28.0,0.05499576458707452,0.9382603992447256,1
325,2055,40.62522,-74.00025,0,0,0,0,0,0,0,0,4371270,10000,0.0,0.0,0.0,1
326,835,40.763023,-73.97815,0,0,0,0,0,0,0,0,4364137,254,66.0,0.0698323666307758,0.8421050778747531,1
327,30,40.686928,-73.85314,0,0,0,0,0,0,0,0,4372006,893,7.0,0.1027,0.79071875,1
328,2021,40.670429999999996,-73.928185,1,0,0,0,1,0,0,0,4373541,73,35.0,0.0006152256570931059,0.9992552210601862,1
329,2005,40.6665,-73.9962,0,0,0,0,0,0,0,0,4364684,140,25.0,0.07888229305148124,0.9029697214961052,1
330,2355,40.754856,-73.88524,1,0,0,0,1,0,0,0,4367459,773,8.0,0.0802828125,0.8725,1
331,1840,40.720707,-73.981316,1,0,1,0,0,0,0,0,4364106,55,80.0,0.05767913900045653,0.8809397363306068,1
332,600,40.801685,-73.91734,0,0,0,0,0,0,0,0,4367105,893,23.0,0.2469625366210937,0.8569873046875001,1
333,1030,40.758793,-73.87256,0,0,0,0,0,0,0,0,4369171,1019,7.0,0.08995937500000001,0.8451875,1
334,1820,40.899597,-73.84624000000001,0,0,0,0,0,0,0,0,4366172,988,1.0,0.1027,0.682,1
335,1645,40.83265,-73.86366,1,0,0,0,0,0,1,0,4366968,343,16.0,0.10266239013671874,0.7308004150390626,1
336,1345,40.66345,-73.88349000000001,4,0,0,0,0,0,4,0,4364203,308,17.0,0.07681187744140625,0.90540185546875,1
337,1725,40.701077000000005,-73.94043,0,0,0,0,0,0,0,0,4369011,246,20.0,0.04076674118041992,0.9552074661254882,1
338,1245,40.65315,-73.94117,0,0,0,0,0,0,0,0,4369820,640,14.0,0.036506640625,0.95910546875,1
339,1115,40.72653,-73.8104,0,0,0,0,0,0,0,0,4371453,935,5.0,0.0128375,0.987875,1
340,2009,40.84492,-73.90552,0,0,0,0,0,0,0,0,4367404,151,20.0,0.2512930540084839,0.8494207630157471,1
341,1819,40.737429999999996,-73.97988000000001,0,0,0,0,0,0,0,0,4367603,40,76.0,-0.04216639575057109,0.8953938636214597,1
342,2200,40.703823,-73.8088,0,0,0,0,0,0,0,0,4364839,205,15.0,0.0018303466796875,0.99812353515625,1
343,1750,40.866603999999995,-73.86916,1,0,1,0,0,0,0,0,4367559,964,4.0,0.1027,0.7811250000000001,1
344,1250,40.576374,-74.00788,0,0,0,0,0,0,0,0,4368705,97,2.0,0.05135,0.9385,1
345,1530,40.75736,-73.98798000000001,0,0,0,0,0,0,0,0,4366961,164,73.0,-0.014386440512536585,0.8820711049342018,1
346,816,40.592,-73.96070999999999,0,0,0,0,0,0,0,0,4369556,369,12.0,0.092670703125,0.89830078125,1
347,1350,40.744667,-73.931694,1,0,0,0,1,0,0,0,4370747,119,14.0,0.0056414794921875,0.9911207275390626,1
348,2300,40.6463,-73.95008,0,0,0,0,0,0,0,0,4370648,383,16.0,0.0425492919921875,0.9506923828125,1
349,2330,40.700108,-73.95383000000001,1,0,0,0,0,0,1,0,4371278,45,37.0,0.059595321140694435,0.8808924234468868,1
350,2330,40.634815,-73.88094,2,0,0,0,0,0,2,0,4366018,1558,2.0,0.1027,0.89,1
351,915,40.636074,-74.00896,0,0,0,0,0,0,0,0,4368154,1031,17.0,0.028749652099609373,0.9704783020019532,1
352,1050,40.65591,-73.89191,0,0,0,0,0,0,0,0,4366906,782,14.0,0.07501914062500001,0.906652099609375,1
353,1717,40.888927,-73.85094000000001,1,0,0,0,0,0,1,0,4365714,522,2.0,0.1027,0.682,1
354,1940,40.59102,-74.100914,1,0,1,0,0,0,0,0,4366845,490,20.0,0.06175657081604004,0.8870110816955565,1
355,1300,40.677658,-73.933876,0,0,0,0,0,0,0,0,4368113,477,40.0,0.0006300830948637668,0.9992218723853202,1
356,1530,40.717648,-73.98868,0,0,0,0,0,0,0,0,4367549,72,124.0,0.02751502696947979,0.9610116266252288,1
357,1640,40.858707,-73.9037,1,0,0,0,1,0,0,0,4365267,229,22.0,0.2513808593273163,0.8493053603172303,1
358,401,40.851757,-73.88473,0,0,0,0,0,0,0,0,4371288,878,14.0,0.280499267578125,0.814253173828125,1
359,1630,40.733546999999994,-73.7933,0,0,0,0,0,0,0,0,4363691,525,7.0,0.0128375,0.987875,1
360,1930,40.689296999999996,-73.93033,1,0,0,0,1,0,0,0,4371578,645,40.0,0.0012579995049256467,0.9977734022996064,1
361,931,40.76236,-73.8148,0,0,0,0,0,0,0,0,4368789,680,6.0,0.03209375,0.90534375,1
362,1559,40.75584,-73.780266,2,0,0,0,0,0,2,0,4372339,1317,4.0,0.26335,0.851,1
363,2250,40.666492,-73.76536,1,0,0,0,0,0,1,0,4367077,335,5.0,0.0063875,0.914875,1
364,2348,40.661743,-73.94784,0,0,0,0,0,0,0,0,4372432,83,46.0,0.06151746933563027,0.90402463475035,1
365,924,40.605732,-73.985016,1,0,0,0,0,0,1,0,4368384,331,21.0,0.004268719482421875,0.9945043478012086,1
366,1740,40.832737,-73.880615,1,0,0,0,0,0,1,0,4364801,1002,16.0,0.1048369140625,0.8556250915527344,1
367,1345,40.596123,-74.00068,1,0,0,0,0,0,1,0,4370458,1192,16.0,0.0042123046875,0.9935688171386718,1
368,1520,40.66708,-73.81033000000001,0,0,0,0,0,0,0,0,4371338,1001,5.0,0.0,1.0,1
369,303,40.618973,-74.00523000000001,3,0,0,0,0,0,3,0,4370822,10000,0.0,0.0,0.0,1
370,1917,40.663433000000005,-73.9333,1,0,1,0,0,0,0,0,4370036,566,36.0,0.0025334763601509627,0.996990628595784,1
371,2045,40.721783,-74.00643000000001,0,0,0,0,0,0,0,0,4365157,99,146.0,0.02831209669098632,0.9599584269522086,1
372,900,40.682567999999996,-73.79266,0,0,0,0,0,0,0,0,4367177,294,8.0,0.0016046875,0.997390625,1
373,350,40.847004,-73.90134,0,0,0,0,0,0,0,0,4367969,470,19.0,0.2731943351745605,0.8238310012817383,1
374,905,40.68528,-73.83234,0,0,0,0,0,0,0,0,4363812,1588,3.0,0.1027,0.682,1
375,2000,40.65634,-73.92137,0,0,0,0,0,0,0,0,4365801,1141,9.0,0.00401171875,0.9958515625,1
376,1736,40.748825,-73.96984,0,0,0,0,0,0,0,0,4371579,420,78.0,0.06980572592709865,0.8431805023830642,1
377,609,40.684383000000004,-73.823265,1,0,1,0,0,0,0,0,4366073,1661,2.0,0.05135,0.9255,1
378,1410,40.820965,-73.939575,4,0,0,0,0,0,4,0,4366893,330,41.0,0.00015409125700098232,0.9998007308790255,1
379,845,40.584137,-73.96386,4,0,0,0,0,0,4,0,4370219,371,11.0,0.07060625,0.926515625,1
380,755,40.660576,-73.99065,0,0,0,0,0,0,0,0,4367157,139,16.0,0.059037728881835935,0.9045315856933592,1
381,400,40.696667,-73.88682,0,0,0,0,0,0,0,0,4366622,623,14.0,0.10177229003906248,0.879787353515625,1
382,1540,40.82925,-73.90468,0,0,0,0,0,0,0,0,4369957,544,14.0,0.0320162109375,0.9700126953125,1
383,1530,40.789433,-73.94759,0,0,0,0,0,0,0,0,4372191,552,28.0,0.18911678936630488,0.8290434055775404,1
384,1730,40.63158,-73.94755,0,0,0,0,0,0,0,0,4364148,1613,7.0,0.077025,0.886625,1
385,2224,40.76242,-73.82751999999999,1,0,0,0,0,0,1,0,4369058,277,9.0,0.01524453125,0.95515625,1
386,825,40.69424,-73.995094,0,0,0,0,0,0,0,0,4363532,365,135.0,0.09545339331457847,0.8949960263854797,1
387,1652,40.886223,-73.845184,1,0,0,0,1,0,0,0,4370404,354,4.0,0.025675,0.9205,1
388,1600,40.636379999999996,-73.96516,0,0,0,0,0,0,0,0,4366136,457,23.0,0.0504435435295105,0.9308972640037536,1
389,2340,40.715664000000004,-73.938866,0,0,0,0,0,0,0,0,4364711,545,19.0,0.007929412841796877,0.9910933074951171,1
390,2116,40.760329999999996,-73.98468000000001,0,0,0,0,0,0,0,0,4364064,86,75.0,0.0734153631504454,0.8716605635385484,1
391,2214,40.77904,-73.9435,0,0,0,0,0,0,0,0,4364415,758,35.0,0.2879729844975635,0.7679760168794308,1
392,2210,40.810173,-73.95116999999999,0,0,0,0,0,0,0,0,4368860,315,33.0,0.022143044501869002,0.971331357822288,1
393,2230,40.732937,-73.920395,2,0,0,0,0,0,2,0,4370784,668,9.0,0.04573359375,0.9285234375,1
394,1840,40.677025,-73.95268,0,0,0,0,0,0,0,0,4372674,289,51.0,0.0760491297747306,0.8858536733313793,1
395,2218,40.849003,-73.91614,0,0,0,0,0,0,0,0,4367119,377,43.0,0.015693073136268502,0.990602868388356,1
396,1751,40.70296,-73.95264,0,0,0,0,0,0,0,0,4364391,338,37.0,0.0598174987758277,0.8805969643887509,1
397,1600,40.724777,-73.88866,1,0,1,0,0,0,0,0,4365421,864,7.0,0.099490625,0.8530312499999999,1
398,2119,40.636787,-73.74056999999999,1,0,0,0,0,0,1,0,4369991,249,2.0,0.05135,0.948,1
399,2200,40.725365000000004,-73.89454,1,0,0,0,0,0,1,0,4373173,803,8.0,0.0978859375,0.855046875,1
400,1144,40.676003,-73.89418,0,0,0,0,0,0,0,0,4366538,169,21.0,0.08934849853515625,0.8942749061584473,1
401,306,40.84518,-73.91417,0,0,0,0,0,0,0,0,4364724,552,31.0,0.031383203983306886,0.9812095670700074,1
402,2155,40.82683,-73.86235,1,0,0,0,0,0,1,0,4370900,284,16.0,0.10263731689453126,0.7308336181640624,1
403,1445,40.844177,-73.90292,0,0,0,0,0,0,0,0,4372550,407,20.0,0.2512930540084839,0.8494207630157471,1
404,730,40.691047999999995,-73.966415,0,0,0,0,0,0,0,0,4371227,68,62.0,0.07011325369869617,0.8684253542483679,1
405,700,40.66435,-73.87231,0,0,0,0,0,0,0,0,4368657,738,12.0,0.10189765625,0.83646484375,1
406,1449,40.813373999999996,-73.956276,0,0,0,0,0,0,0,0,4370136,410,17.0,0.016087619018554686,0.985479522705078,1
407,2257,40.667694,-73.7783,0,0,0,0,0,0,0,0,4366803,466,5.0,-0.003225,0.96675,1
408,1100,40.652091999999996,-73.72694,0,0,0,0,0,0,0,0,4372821,1498,1.0,0.1027,0.915,1
409,430,40.753113,-73.86,0,0,0,0,0,0,0,0,4365116,613,5.0,0.1027,0.745375,1
410,1400,40.611233,-73.987785,0,0,0,0,0,0,0,0,4369215,489,12.0,0.017150097656250002,0.977912109375,1
411,1115,40.830220000000004,-73.94769000000001,0,0,0,0,0,0,0,0,4367313,531,23.0,-0.0119061767578125,0.9914990234375,1
412,2325,40.599083,-73.98599,0,0,0,0,0,0,0,0,4367585,137,19.0,0.0085499755859375,0.987805477142334,1
413,1300,40.69618,-73.792175,0,0,0,0,0,0,0,0,4370183,711,18.0,2.977447509765625e-05,0.999951400756836,1
414,1340,40.69246,-73.726875,0,0,0,0,0,0,0,0,4370071,335,1.0,0.1027,0.851,1
415,1413,40.582287,-74.16906999999999,0,0,0,0,0,0,0,0,4371926,1795,2.0,0.1027,0.903,1
416,2035,40.72271,-73.995964,0,0,0,0,0,0,0,0,4367565,85,120.0,0.027397356869198558,0.9611229969160842,1
417,637,40.745026,-73.950775,0,0,0,0,0,0,0,0,4373080,186,29.0,0.08123732687756419,0.8943495815508067,1
418,2030,40.674133000000005,-73.85826,0,0,0,0,0,0,0,0,4367099,773,9.0,0.10189765625,0.7679023437500001,1
419,800,40.70975,-73.91013000000001,0,0,0,0,0,0,0,0,4371023,550,15.0,0.04655474243164062,0.9326477661132812,1
420,1251,40.681999999999995,-73.96866999999999,0,0,0,0,0,0,0,0,4371120,127,53.0,0.07665976942921852,0.8840607254941408,1
421,1300,40.811207,-73.90686,0,0,0,0,0,0,0,0,4369450,176,12.0,0.019379296875,0.983939453125,1
422,354,40.67315,-73.896194,0,0,0,0,0,0,0,0,4367667,252,21.0,0.08934849853515625,0.8942749061584473,1
423,2258,40.887188,-73.85596,0,0,0,0,0,0,0,0,4363879,1049,3.0,0.1027,0.7242500000000001,1
424,1840,40.86446,-73.91895,0,0,0,0,0,0,0,0,4368426,275,38.0,0.0048268196116921895,0.9942214201413954,1
425,1518,40.60627,-74.12248000000001,2,0,0,0,0,0,2,0,4364891,428,18.0,0.058949113464355475,0.8291512069702149,1
426,550,40.76663,-73.88903,0,0,0,0,0,0,0,0,4368553,186,5.0,0.07721875,0.859125,1
427,1450,40.693497,-73.73491,0,0,0,0,0,0,0,0,4367016,945,1.0,0.1027,0.851,1
428,1800,40.701054,-73.90473,0,0,0,0,0,0,0,0,4366289,461,14.0,0.04737589111328125,0.9323345947265624,1
429,2200,40.764267,-73.722946,0,0,0,0,0,0,0,0,4371585,135,9.0,0.093071875,0.8897421875,1
430,626,40.631954,-74.15340400000001,0,0,0,0,0,0,0,0,4371972,310,21.0,0.0036980167388916017,0.9947461318969726,1
431,1800,40.719516999999996,-73.994385,1,0,0,0,0,0,1,0,4366932,231,141.0,0.02739746687439617,0.9611228998116844,1
432,1230,40.898506,-73.87938,1,0,0,0,0,0,1,0,4365963,1037,3.0,0.28075,0.7955,1
433,2300,40.858707,-73.9037,0,0,0,0,0,0,0,0,4365018,229,22.0,0.2513808593273163,0.8493053603172303,1
434,1415,40.665565,-73.98931999999999,0,0,0,0,0,0,0,0,4370380,577,24.0,0.06027983272075652,0.9047167797088622,1
435,1600,40.744724,-74.008385,0,0,0,0,0,0,0,0,4368173,446,26.0,0.05229321459829808,0.9422212844789029,1
436,0,40.815684999999995,-73.88705,0,0,0,0,0,0,0,0,4366822,188,14.0,0.053286328125,0.9268577880859374,1
437,1335,40.739143,-73.90109,0,0,0,0,0,0,0,0,4365023,765,7.0,0.041721875,0.94496875,1
438,730,40.803875,-73.94614,1,0,0,0,0,0,1,0,4368652,306,41.0,0.25248573621264425,0.8498328798166859,1
439,700,40.64445,-74.07683,0,0,0,0,0,0,0,0,4367994,191,16.0,0.009856918334960937,0.9870787048339844,1
440,0,40.664494,-73.93431,0,0,0,0,0,0,0,0,4363593,563,39.0,0.00253893549591412,0.996879493086988,1
441,1800,40.711529999999996,-73.95504,0,0,0,0,0,0,0,0,4368829,442,31.0,0.07478938202224672,0.8625675999345257,1
